Date,Sector,Company,Monthly_Return,Asset_Value
2022-08-31,Transport,Transport_Company_1,-0.037433061191665756,407531995.0208369
2022-08-31,Transport,Transport_Company_2,0.005703276132414768,82805825.91555658
2022-08-31,Transport,Transport_Company_3,-0.06678353934743161,154572945.37522155
2022-08-31,Agriculture,Agriculture_Company_1,-0.025122918503839853,468152624.13433427
2022-08-31,Agriculture,Agriculture_Company_2,0.009256049896463357,194673065.5615469
2022-08-31,Financials,Financials_Company_1,-0.029436544097067686,338214218.9791298
2022-08-31,Financials,Financials_Company_2,0.021510144589099053,211016337.851097
2022-08-31,Real Estate,Real Estate_Company_1,0.00034590090143323676,449896586.1194294
2022-08-31,Manufacturing,Manufacturing_Company_1,-0.04363974595512593,313639154.80408365
2022-08-31,Manufacturing,Manufacturing_Company_2,0.0040597862520895525,357177749.5505311
2022-09-30,Mining,Mining_Company_1,-0.04411719312574282,420140657.4728885
2022-09-30,Mining,Mining_Company_2,0.11358185147655474,284076451.539838
2022-09-30,Mining,Mining_Company_3,-0.0188829664451687,172134221.20102146
2022-09-30,Mining,Mining_Company_4,-0.028693601710127678,110222763.3498619
2022-09-30,Mining,Mining_Company_5,0.0105134978389357,386890355.35679
2022-09-30,Mining,Mining_Company_6,-0.0014139182650503993,174276301.01940474
2022-09-30,Mining,Mining_Company_7,0.014642028557454608,427702321.56020105
2022-09-30,Energy,Energy_Company_1,0.0544835081198423,95851574.62970608
2022-09-30,Energy,Energy_Company_2,-0.06755062638738998,429220355.9722497
2022-09-30,ICT,ICT_Company_1,-0.009103474507970971,451342465.1648306
2022-09-30,ICT,ICT_Company_2,0.02079367895209972,219793124.28343678
2022-09-30,ICT,ICT_Company_3,0.13704338063073251,224441962.45504117
2022-09-30,ICT,ICT_Company_4,0.09977754102129249,51963471.34263909
2022-09-30,Transport,Transport_Company_1,-0.026976721877902603,349873436.11019295
2022-09-30,Transport,Transport_Company_2,0.017025976729965333,184123493.88774943
2022-09-30,Transport,Transport_Company_3,-0.0057265055837542374,339867149.66416216
2022-09-30,Agriculture,Agriculture_Company_1,-0.030843957235040576,480559916.96792877
2022-09-30,Agriculture,Agriculture_Company_2,-0.04695179774247434,255964822.32168227
2022-09-30,Financials,Financials_Company_1,-0.05989302880620452,216415965.19422948
2022-09-30,Financials,Financials_Company_2,0.017418021129875817,432656600.5039529
2022-09-30,Real Estate,Real Estate_Company_1,-0.021172860212565897,262526811.8733418
2022-09-30,Manufacturing,Manufacturing_Company_1,0.021232770667300872,355015940.1395199
2022-09-30,Manufacturing,Manufacturing_Company_2,0.0204513286980207,111470406.64302768
2022-10-31,Mining,Mining_Company_1,0.09395304866901902,192032304.69350752
2022-10-31,Mining,Mining_Company_2,0.10476147111175946,370943097.477178
2022-10-31,Mining,Mining_Company_3,0.0031487947781292224,179334318.40951088
2022-10-31,Mining,Mining_Company_4,-0.012630846060158919,100180495.54457437
2022-10-31,Mining,Mining_Company_5,-0.01628754873593515,425966101.5839875
2022-10-31,Mining,Mining_Company_6,-0.06633298319414546,271789063.001351
2022-10-31,Mining,Mining_Company_7,-0.14833910350862117,317809253.7075567
2022-10-31,Energy,Energy_Company_1,-0.008896550029108954,483574658.3994147
2022-10-31,Energy,Energy_Company_2,0.05951388692371487,190338736.06259742
2022-10-31,ICT,ICT_Company_1,0.07241854573604338,284583221.4443625
2022-10-31,ICT,ICT_Company_2,0.019954644720336475,169512274.83137274
2022-10-31,ICT,ICT_Company_3,0.11291311806428889,206643016.92572963
2022-10-31,ICT,ICT_Company_4,-0.05355494998995149,488387499.7173607
2022-10-31,Transport,Transport_Company_1,0.021143013290801004,401169255.60694116
2022-10-31,Transport,Transport_Company_2,-0.08912090963863736,186312077.97493666
2022-10-31,Transport,Transport_Company_3,-0.08244769042341252,386349982.9685123
2022-10-31,Agriculture,Agriculture_Company_1,-0.008895229070561414,481005410.4446917
2022-10-31,Agriculture,Agriculture_Company_2,0.027398395301908705,483245757.61394274
2022-10-31,Financials,Financials_Company_1,-0.026637535707329865,151421570.60304463
2022-10-31,Financials,Financials_Company_2,-0.01467855933750432,330086138.7046985
2022-10-31,Real Estate,Real Estate_Company_1,0.06264629195421856,116133219.31469436
2022-10-31,Manufacturing,Manufacturing_Company_1,0.07916631029572427,224674567.757148
2022-10-31,Manufacturing,Manufacturing_Company_2,0.02980847796241203,205336493.82239473
2022-11-30,Mining,Mining_Company_1,0.03897611944603882,261494720.6710715
2022-11-30,Mining,Mining_Company_2,0.06134062937705936,77991451.77411625
2022-11-30,Mining,Mining_Company_3,0.14409660989897755,110423682.906024
2022-11-30,Mining,Mining_Company_4,0.05294513381362527,158851982.35080016
2022-11-30,Mining,Mining_Company_5,0.05096286089548808,84307648.08810401
2022-11-30,Mining,Mining_Company_6,-0.01774351599609684,256849191.68119755
2022-11-30,Mining,Mining_Company_7,0.0764288068018946,69754974.1893523
2022-11-30,Energy,Energy_Company_1,-0.06848608718424325,144133459.43356752
2022-11-30,Energy,Energy_Company_2,0.03206191713414938,482282138.98093987
2022-11-30,ICT,ICT_Company_1,0.034534144735566166,166793802.42924064
2022-11-30,ICT,ICT_Company_2,-0.03358698416969849,82886702.91215675
2022-11-30,ICT,ICT_Company_3,0.01838281108334552,135548442.40267745
2022-11-30,ICT,ICT_Company_4,0.02223379131285114,390789593.2104975
2022-11-30,Transport,Transport_Company_1,-0.06130280279801185,373249028.9174018
2022-11-30,Transport,Transport_Company_2,-0.04780527528966855,349970215.57097864
2022-11-30,Transport,Transport_Company_3,-0.05287348485322302,397232109.9403734
2022-11-30,Agriculture,Agriculture_Company_1,0.00201489770513005,54067311.08568148
2022-11-30,Agriculture,Agriculture_Company_2,0.003932892442336567,152904550.82162395
2022-11-30,Financials,Financials_Company_1,0.010413212232647687,194751495.34679687
2022-11-30,Financials,Financials_Company_2,0.0498744641903806,92929674.79094477
2022-11-30,Real Estate,Real Estate_Company_1,-0.005191962358864519,266400565.971354
2022-11-30,Manufacturing,Manufacturing_Company_1,0.009336471642145062,179998222.50912455
2022-11-30,Manufacturing,Manufacturing_Company_2,0.011610672703507184,496964756.94033384
2022-12-31,Mining,Mining_Company_1,-0.13258764716942295,389419238.0061602
2022-12-31,Mining,Mining_Company_2,0.045380238477735195,404397088.6364507
2022-12-31,Mining,Mining_Company_3,-0.09586938025734294,211360307.68619293
2022-12-31,Mining,Mining_Company_4,0.03851491902153159,136216825.58067158
2022-12-31,Mining,Mining_Company_5,-0.018174480136214158,67518483.49655035
2022-12-31,Mining,Mining_Company_6,0.05139004197568437,477706626.7588831
2022-12-31,Mining,Mining_Company_7,0.12233361943420773,311039975.6012546
2022-12-31,Energy,Energy_Company_1,0.04503591102809542,177123229.6877835
2022-12-31,Energy,Energy_Company_2,0.005475783015243402,475905430.91768247
2022-12-31,ICT,ICT_Company_1,0.06725023560846523,401164476.3530967
2022-12-31,ICT,ICT_Company_2,-0.21518323647268145,142106049.07577777
2022-12-31,ICT,ICT_Company_3,0.010545857296877738,199204114.58023718
2022-12-31,ICT,ICT_Company_4,0.03336554995807362,82021228.32804477
2022-12-31,Transport,Transport_Company_1,-0.036746628182846686,414895361.4535633
2022-12-31,Transport,Transport_Company_2,0.04519364383836762,362128125.8632079
2022-12-31,Transport,Transport_Company_3,0.08056883010959187,118217783.66004471
2022-12-31,Agriculture,Agriculture_Company_1,0.09559764688081311,177112591.86650166
2022-12-31,Agriculture,Agriculture_Company_2,-0.008339662503261135,107540060.5500879
2022-12-31,Financials,Financials_Company_1,-0.09686123797317181,74585489.00043753
2022-12-31,Financials,Financials_Company_2,-0.06439703321363381,153687497.95280746
2022-12-31,Real Estate,Real Estate_Company_1,0.058605678251266065,431791420.59073615
2022-12-31,Manufacturing,Manufacturing_Company_1,-0.065012720678985,196382810.310364
2022-12-31,Manufacturing,Manufacturing_Company_2,0.05573103142751903,131726285.49047118
2023-01-31,Mining,Mining_Company_1,0.0075145547394708835,413012083.8626327
2023-01-31,Mining,Mining_Company_2,-0.08494307135217682,347456414.41129416
2023-01-31,Mining,Mining_Company_3,-0.046625191144466525,369194372.81267434
2023-01-31,Mining,Mining_Company_4,-0.02148563600882233,312697751.23135024
2023-01-31,Mining,Mining_Company_5,-0.08546647525360908,183451960.4926688
2023-01-31,Mining,Mining_Company_6,0.08738574619624143,96132183.8299135
2023-01-31,Mining,Mining_Company_7,0.27435238922911775,216176346.59699348
2023-01-31,Energy,Energy_Company_1,0.0857826017626966,257772264.71590358
2023-01-31,Energy,Energy_Company_2,0.040005292497913944,378041477.74511737
2023-01-31,ICT,ICT_Company_1,0.04701707395846474,413181906.74001634
2023-01-31,ICT,ICT_Company_2,-0.0685352127601152,201024704.42142922
2023-01-31,ICT,ICT_Company_3,0.0932072057218799,302932757.48115695
2023-01-31,ICT,ICT_Company_4,0.05485887885963093,221232969.44145253
2023-01-31,Transport,Transport_Company_1,-0.013701891254288803,380499769.43401617
2023-01-31,Transport,Transport_Company_2,-0.004599745213346408,427548797.4731048
2023-01-31,Transport,Transport_Company_3,0.027426070397893052,155738032.24817875
2023-01-31,Agriculture,Agriculture_Company_1,0.07263426452809793,295893642.2350313
2023-01-31,Agriculture,Agriculture_Company_2,0.047945817554858904,438188212.01713055
2023-01-31,Financials,Financials_Company_1,-0.006956131681524015,298718184.07334536
2023-01-31,Financials,Financials_Company_2,-0.02535461791429206,439383091.50901055
2023-01-31,Real Estate,Real Estate_Company_1,-0.033630844964069595,180520489.38309658
2023-01-31,Manufacturing,Manufacturing_Company_1,0.05861745304252348,408506628.73611754
2023-01-31,Manufacturing,Manufacturing_Company_2,-0.054582262137783624,307285692.4146869
2023-02-28,Mining,Mining_Company_1,-0.03477609079040952,179434728.06965518
2023-02-28,Mining,Mining_Company_2,-0.10820799937071301,329581602.0723245
2023-02-28,Mining,Mining_Company_3,-0.02831936303873147,232037323.5082414
2023-02-28,Mining,Mining_Company_4,-0.12393397631346316,358449747.4498557
2023-02-28,Mining,Mining_Company_5,-0.010431420789495752,218264471.1557661
2023-02-28,Mining,Mining_Company_6,0.04941341424218565,352165616.9002431
2023-02-28,Mining,Mining_Company_7,0.023888391757329618,238250238.84602606
2023-02-28,Energy,Energy_Company_1,0.013424665498245295,175033749.2403705
2023-02-28,Energy,Energy_Company_2,-0.09980294090637269,491165933.4239833
2023-02-28,ICT,ICT_Company_1,-0.03501498351526592,130714106.9054947
2023-02-28,ICT,ICT_Company_2,0.003818316169097759,367049492.6123504
2023-02-28,ICT,ICT_Company_3,-0.08345562523290642,228925570.34879175
2023-02-28,ICT,ICT_Company_4,-0.04616277641987965,267367863.90150052
2023-02-28,Transport,Transport_Company_1,-0.06560435157486089,345540228.56355065
2023-02-28,Transport,Transport_Company_2,0.027324985580512225,84640760.17923483
2023-02-28,Transport,Transport_Company_3,-0.020049215288358898,319570064.2176717
2023-02-28,Agriculture,Agriculture_Company_1,0.13915996893876448,170330912.5358936
2023-02-28,Agriculture,Agriculture_Company_2,-0.06825175221749932,367983441.4454193
2023-02-28,Financials,Financials_Company_1,0.01877339966062941,171993314.19382957
2023-02-28,Financials,Financials_Company_2,0.040393060599982766,476030178.015528
2023-02-28,Real Estate,Real Estate_Company_1,0.011123532579004586,314413641.99923086
2023-02-28,Manufacturing,Manufacturing_Company_1,0.09176301501121405,233668260.89001414
2023-02-28,Manufacturing,Manufacturing_Company_2,-0.0064901832588296435,163895692.63082394
2023-03-31,Mining,Mining_Company_1,0.016952898783566782,229565892.93909562
2023-03-31,Mining,Mining_Company_2,0.032635877314536044,352607224.111263
2023-03-31,Mining,Mining_Company_3,-0.0030539777343047275,91681467.37311524
2023-03-31,Mining,Mining_Company_4,0.03001840133558596,245309437.71894148
2023-03-31,Mining,Mining_Company_5,-0.11467999994293498,375551518.03250045
2023-03-31,Mining,Mining_Company_6,0.004055093890589157,325981258.19932055
2023-03-31,Mining,Mining_Company_7,0.03393011947545,371323725.52015704
2023-03-31,Energy,Energy_Company_1,0.04664045947535353,56185499.305105366
2023-03-31,Energy,Energy_Company_2,-0.04887705288918925,171862847.61663768
2023-03-31,ICT,ICT_Company_1,0.027496706883167354,323029276.1228464
2023-03-31,ICT,ICT_Company_2,0.016103162983823006,478170819.57955426
2023-03-31,ICT,ICT_Company_3,0.04939714177338725,420342712.2687954
2023-03-31,ICT,ICT_Company_4,0.06118577371618443,140126908.04043165
2023-03-31,Transport,Transport_Company_1,0.06874384736126887,382062827.00931144
2023-03-31,Transport,Transport_Company_2,-0.008294414327838602,217000822.29355752
2023-03-31,Transport,Transport_Company_3,0.04790345103895159,292249374.465071
2023-03-31,Agriculture,Agriculture_Company_1,-0.11901489359448598,452905740.11892617
2023-03-31,Agriculture,Agriculture_Company_2,0.08229912955952223,254455440.3804448
2023-03-31,Financials,Financials_Company_1,0.012732424288239466,367457373.62756884
2023-03-31,Financials,Financials_Company_2,-0.1188244714291093,342195046.0595967
2023-03-31,Real Estate,Real Estate_Company_1,0.02461918849155755,249763754.52787003
2023-03-31,Manufacturing,Manufacturing_Company_1,-0.006916571443200968,270993078.22242427
2023-03-31,Manufacturing,Manufacturing_Company_2,0.0759849361709517,344828171.5359521
2023-04-30,Mining,Mining_Company_1,-0.039517647665432615,122208176.42205189
2023-04-30,Mining,Mining_Company_2,0.05034852622823793,416356558.5160228
2023-04-30,Mining,Mining_Company_3,0.01992705691164352,180134350.83317742
2023-04-30,Mining,Mining_Company_4,-0.07127188449056865,281752546.8693754
2023-04-30,Mining,Mining_Company_5,0.005557877155023941,209205121.43139622
2023-04-30,Mining,Mining_Company_6,0.059132755994891734,188508124.25633556
2023-04-30,Mining,Mining_Company_7,-0.11130370834604435,277535369.0398815
2023-04-30,Energy,Energy_Company_1,-0.04708529934583436,299017035.3873973
2023-04-30,Energy,Energy_Company_2,-0.020519351294798035,436467547.0256696
2023-04-30,ICT,ICT_Company_1,0.06159082801717422,436443925.7072625
2023-04-30,ICT,ICT_Company_2,0.10574800040058517,324746039.7569411
2023-04-30,ICT,ICT_Company_3,-0.03686046188814432,130663965.08267632
2023-04-30,ICT,ICT_Company_4,0.038998289925482675,102898085.06759898
2023-04-30,Transport,Transport_Company_1,0.07224062722726464,281720007.4609667
2023-04-30,Transport,Transport_Company_2,0.021461494199647393,209422097.24774703
2023-04-30,Transport,Transport_Company_3,-0.015369576894467458,283651056.85109234
2023-04-30,Agriculture,Agriculture_Company_1,0.028466904602679317,75979471.65130274
2023-04-30,Agriculture,Agriculture_Company_2,-0.0648691559492669,148799265.45341086
2023-04-30,Financials,Financials_Company_1,0.030306340375886164,300595299.42744315
2023-04-30,Financials,Financials_Company_2,-0.11104965423005272,293407251.7271364
2023-04-30,Real Estate,Real Estate_Company_1,0.06410572053198599,127262258.4674523
2023-04-30,Manufacturing,Manufacturing_Company_1,-0.04586314739763127,441737134.82122284
2023-04-30,Manufacturing,Manufacturing_Company_2,0.13936360645958962,101927588.98051281
2023-05-31,Mining,Mining_Company_1,0.009922242489461329,201742959.00458845
2023-05-31,Mining,Mining_Company_2,-0.039503120904682595,142813451.22626868
2023-05-31,Mining,Mining_Company_3,0.01023674118034127,141942372.5295366
2023-05-31,Mining,Mining_Company_4,-0.024962652742960414,58155818.47057838
2023-05-31,Mining,Mining_Company_5,-0.017833445886988118,332791905.47656417
2023-05-31,Mining,Mining_Company_6,0.0485664862851057,54490449.49630222
2023-05-31,Mining,Mining_Company_7,0.142530229333859,426252966.4432619
2023-05-31,Energy,Energy_Company_1,0.033429961328272494,268292596.99079308
2023-05-31,Energy,Energy_Company_2,-0.007527443693292973,253082350.86316472
2023-05-31,ICT,ICT_Company_1,0.00027372267113316,447151944.5475562
2023-05-31,ICT,ICT_Company_2,-0.0075351236159294215,224521740.46261904
2023-05-31,ICT,ICT_Company_3,0.06672818504636621,293792433.9204035
2023-05-31,ICT,ICT_Company_4,0.013784310732116545,218961017.80992517
2023-05-31,Transport,Transport_Company_1,0.06905388877339005,498732059.2563277
2023-05-31,Transport,Transport_Company_2,-0.00032990280747779294,149050096.6571389
2023-05-31,Transport,Transport_Company_3,-0.09651663828112243,80921154.97578244
2023-05-31,Agriculture,Agriculture_Company_1,-0.1820353419068618,375231988.50746214
2023-05-31,Agriculture,Agriculture_Company_2,0.1123643024457324,53763656.844585694
2023-05-31,Financials,Financials_Company_1,-0.032017010419045706,267795215.6808862
2023-05-31,Financials,Financials_Company_2,0.08275358429040026,79908496.59932247
2023-05-31,Real Estate,Real Estate_Company_1,0.06541010600066026,401881989.7210817
2023-05-31,Manufacturing,Manufacturing_Company_1,0.05591852457649778,283103629.88208115
2023-05-31,Manufacturing,Manufacturing_Company_2,-0.03236726440393449,329213203.2733867
2023-06-30,Mining,Mining_Company_1,0.033752318370566914,137738839.95513016
2023-06-30,Mining,Mining_Company_2,0.049358994181850455,458702819.91514534
2023-06-30,Mining,Mining_Company_3,0.12487509638116527,344359731.6625431
2023-06-30,Mining,Mining_Company_4,0.08174595147494418,334576095.9477743
2023-06-30,Mining,Mining_Company_5,-0.0796860677638964,372378700.3811445
2023-06-30,Mining,Mining_Company_6,-0.05401314049297763,191222063.700987
2023-06-30,Mining,Mining_Company_7,-0.05476939623653042,241182879.29063913
2023-06-30,Energy,Energy_Company_1,0.05907203026259628,134564171.36689538
2023-06-30,Energy,Energy_Company_2,-0.016562537282907103,222259443.99637452
2023-06-30,ICT,ICT_Company_1,0.0881664994090336,408308652.7436158
2023-06-30,ICT,ICT_Company_2,-0.03873523844149867,168827893.11217347
2023-06-30,ICT,ICT_Company_3,0.05107295828251804,196030310.07890394
2023-06-30,ICT,ICT_Company_4,-0.04256077444560395,362588431.50217754
2023-06-30,Transport,Transport_Company_1,-0.056774438410139905,169085762.11641082
2023-06-30,Transport,Transport_Company_2,0.05380288960620256,400111359.41509396
2023-06-30,Transport,Transport_Company_3,0.021307551197777778,89773226.14303342
2023-06-30,Agriculture,Agriculture_Company_1,0.10531309454031544,244555801.8815063
2023-06-30,Agriculture,Agriculture_Company_2,-0.1111551678991105,67540694.29750867
2023-06-30,Financials,Financials_Company_1,0.036586705388613826,454063634.1309496
2023-06-30,Financials,Financials_Company_2,0.03471470412368605,455432403.06071055
2023-06-30,Real Estate,Real Estate_Company_1,0.018780930225142642,309516079.48599035
2023-06-30,Manufacturing,Manufacturing_Company_1,0.05539529746033619,436110471.95325315
2023-06-30,Manufacturing,Manufacturing_Company_2,-0.022912059646334047,108536301.42302611
2023-07-31,Mining,Mining_Company_1,-0.0004926150874875555,402682212.9838564
2023-07-31,Mining,Mining_Company_2,0.01998575217155451,344453902.4717239
2023-07-31,Mining,Mining_Company_3,0.11834890102722495,393036181.025432
2023-07-31,Mining,Mining_Company_4,0.17721271299551172,331076321.6515392
2023-07-31,Mining,Mining_Company_5,0.09040893589281054,311427670.9496807
2023-07-31,Mining,Mining_Company_6,0.009858036792895812,225153712.2613048
2023-07-31,Mining,Mining_Company_7,-0.08098894211276839,467681944.1512782
2023-07-31,Energy,Energy_Company_1,0.03489645561071047,287454859.7997627
2023-07-31,Energy,Energy_Company_2,0.07028569050316995,316921198.5677607
2023-07-31,ICT,ICT_Company_1,-0.03029975681094617,353653835.97533476
2023-07-31,ICT,ICT_Company_2,0.0854201123274898,473761393.9961137
2023-07-31,ICT,ICT_Company_3,-0.06855837981660108,360897789.44787025
2023-07-31,ICT,ICT_Company_4,0.11792442361191408,173879696.05333707
2023-07-31,Transport,Transport_Company_1,-0.04002129939632574,319685952.262747
2023-07-31,Transport,Transport_Company_2,-0.029458877641330587,254827396.2801454
2023-07-31,Transport,Transport_Company_3,0.0486657852934848,126377792.85961543
2023-07-31,Agriculture,Agriculture_Company_1,0.10844259813977482,427169738.7448892
2023-07-31,Agriculture,Agriculture_Company_2,0.2362223364684125,230849239.95082852
2023-07-31,Financials,Financials_Company_1,-0.04083662458316621,174655635.94669044
2023-07-31,Financials,Financials_Company_2,0.04586881336124593,316778081.22864956
2023-07-31,Real Estate,Real Estate_Company_1,-0.008707949651648644,64284694.41784488
2023-07-31,Manufacturing,Manufacturing_Company_1,-0.017654719599246867,323081129.9930626
2023-07-31,Manufacturing,Manufacturing_Company_2,0.018208996778807173,438348574.11149246
2023-08-31,Mining,Mining_Company_1,0.021961643954691933,381841738.59680474
2023-08-31,Mining,Mining_Company_2,-0.01767308787822009,498757054.9566212
2023-08-31,Mining,Mining_Company_3,0.0211695909178677,259254282.88689238
2023-08-31,Mining,Mining_Company_4,-0.014507347231373683,488904410.06558174
2023-08-31,Mining,Mining_Company_5,0.03912180931311487,472084354.1452524
2023-08-31,Mining,Mining_Company_6,-0.04799683978587589,81965700.06980096
2023-08-31,Mining,Mining_Company_7,-0.05406154431459075,261098244.9714104
2023-08-31,Energy,Energy_Company_1,-0.019603702554426117,125370990.09234847
2023-08-31,Energy,Energy_Company_2,-0.05409827476426338,409231938.744134
2023-08-31,ICT,ICT_Company_1,-0.07774272551855399,154627696.49352404
2023-08-31,ICT,ICT_Company_2,-0.03197455305384727,209893886.81324944
2023-08-31,ICT,ICT_Company_3,0.014899721326222425,144728122.8494043
2023-08-31,ICT,ICT_Company_4,0.02600088572957809,204190315.93513468
2023-08-31,Transport,Transport_Company_1,-0.03971442843793833,186088780.0753414
2023-08-31,Transport,Transport_Company_2,0.04670345733138346,111716819.66873442
2023-08-31,Transport,Transport_Company_3,0.14861082430167782,114835453.7059398
2023-08-31,Agriculture,Agriculture_Company_1,0.04296251140588912,269525443.3448056
2023-08-31,Agriculture,Agriculture_Company_2,-0.06061378107892297,187908560.61926913
2023-08-31,Financials,Financials_Company_1,-0.12346378395051394,376252734.3346034
2023-08-31,Financials,Financials_Company_2,0.08175519999119918,399672178.54329026
2023-08-31,Real Estate,Real Estate_Company_1,0.025467766397785006,292110217.4137564
2023-08-31,Manufacturing,Manufacturing_Company_1,0.047444456089899015,137824932.74839267
2023-08-31,Manufacturing,Manufacturing_Company_2,0.03662100770144934,271656081.83898395
2023-09-30,Mining,Mining_Company_1,0.030463080373405074,212631700.58023384
2023-09-30,Mining,Mining_Company_2,0.08063460293197107,197704897.55525273
2023-09-30,Mining,Mining_Company_3,0.021484027926383462,106700912.53879742
2023-09-30,Mining,Mining_Company_4,-0.07534059262508674,310691509.99787205
2023-09-30,Mining,Mining_Company_5,0.04289750528923889,153422026.6089283
2023-09-30,Mining,Mining_Company_6,0.03040529133349064,347750266.83313507
2023-09-30,Mining,Mining_Company_7,-0.06485547743865734,133371659.92249566
2023-09-30,Energy,Energy_Company_1,-0.052789665340095486,132277000.9409677
2023-09-30,Energy,Energy_Company_2,0.043813846597285544,467205701.8390022
2023-09-30,ICT,ICT_Company_1,0.04211666097028568,114350505.19957687
2023-09-30,ICT,ICT_Company_2,0.0042668365342270476,215325827.91368172
2023-09-30,ICT,ICT_Company_3,-0.03883479676505691,430304383.1732156
2023-09-30,ICT,ICT_Company_4,0.03260600873782687,352744076.48561
2023-09-30,Transport,Transport_Company_1,-0.04381689761059791,443332297.98733336
2023-09-30,Transport,Transport_Company_2,-0.057845008193854,50294025.8425848
2023-09-30,Transport,Transport_Company_3,0.03042054110434828,332298020.7908051
2023-09-30,Agriculture,Agriculture_Company_1,0.032638134529132695,256245617.56440893
2023-09-30,Agriculture,Agriculture_Company_2,-0.02711097561420797,268758718.3467158
2023-09-30,Financials,Financials_Company_1,-0.04207354403072315,157165994.14956334
2023-09-30,Financials,Financials_Company_2,0.047215200511292396,259834735.82291844
2023-09-30,Real Estate,Real Estate_Company_1,0.00955075819593977,269269409.34502286
2023-09-30,Manufacturing,Manufacturing_Company_1,-0.03139207169710427,499800966.4626974
2023-09-30,Manufacturing,Manufacturing_Company_2,0.0722896425839218,422398873.52332115
2023-10-31,Mining,Mining_Company_1,-0.08209493750552962,279761340.8568019
2023-10-31,Mining,Mining_Company_2,0.04090904813359631,279434304.29770595
2023-10-31,Mining,Mining_Company_3,-0.0028834341689076186,65710198.69530072
2023-10-31,Mining,Mining_Company_4,0.09278700058628095,427631177.74113435
2023-10-31,Mining,Mining_Company_5,-0.04282133906596896,72326468.00247684
2023-10-31,Mining,Mining_Company_6,0.02238358608315108,323743775.00349724
2023-10-31,Mining,Mining_Company_7,-0.04571474620207573,220888185.31369287
2023-10-31,Energy,Energy_Company_1,0.07024795338346376,387846342.1449751
2023-10-31,Energy,Energy_Company_2,-0.012596883416669678,156619996.2079919
2023-10-31,ICT,ICT_Company_1,0.14361258360410445,468115122.74525934
2023-10-31,ICT,ICT_Company_2,-0.010856318419224504,58619968.4980638
2023-10-31,ICT,ICT_Company_3,0.09676026222110254,398859823.32572716
2023-10-31,ICT,ICT_Company_4,-0.07806285934274472,63546742.495093524
2023-10-31,Transport,Transport_Company_1,0.019941845158937065,469942289.4916878
2023-10-31,Transport,Transport_Company_2,-0.057079012335045004,355324985.731687
2023-10-31,Transport,Transport_Company_3,-0.001287436267937734,476222658.3051115
2023-10-31,Agriculture,Agriculture_Company_1,0.05807444377563761,174859105.87622932
2023-10-31,Agriculture,Agriculture_Company_2,0.14488882273407888,495548980.7390896
2023-10-31,Financials,Financials_Company_1,-0.07335798175449348,85522731.32595
2023-10-31,Financials,Financials_Company_2,-0.043417147149180296,204524015.97993988
2023-10-31,Real Estate,Real Estate_Company_1,-0.043535142861729846,467883752.9519273
2023-10-31,Manufacturing,Manufacturing_Company_1,-0.04980108639028779,117712521.95269887
2023-10-31,Manufacturing,Manufacturing_Company_2,0.032157461525073414,275683082.15757483
2023-11-30,Mining,Mining_Company_1,-0.11140719393391701,347861134.68665516
2023-11-30,Mining,Mining_Company_2,0.08538520185650741,310051000.71233976
2023-11-30,Mining,Mining_Company_3,0.11712674616957737,231082816.68469027
2023-11-30,Mining,Mining_Company_4,0.04745977015207537,360975115.7326678
2023-11-30,Mining,Mining_Company_5,-0.050411463297863585,133084605.80631615
2023-11-30,Mining,Mining_Company_6,-0.14274487888546455,423927126.9747808
2023-11-30,Mining,Mining_Company_7,-0.024111464999313582,289154711.3851874
2023-11-30,Energy,Energy_Company_1,-0.10143289145432083,184973931.3996602
2023-11-30,Energy,Energy_Company_2,0.09403579920100942,123982488.08549543
2023-11-30,ICT,ICT_Company_1,-0.04910189881470692,456085864.97874653
2023-11-30,ICT,ICT_Company_2,-0.01597414976193226,346397609.72289515
2023-11-30,ICT,ICT_Company_3,0.10212325301210329,454273909.9628157
2023-11-30,ICT,ICT_Company_4,-0.08156887729611709,54864987.63583835
2023-11-30,Transport,Transport_Company_1,0.04064592465062046,97004533.14506812
2023-11-30,Transport,Transport_Company_2,0.10771032151244042,103419092.97910015
2023-11-30,Transport,Transport_Company_3,-0.027326584460849065,382490004.70986474
2023-11-30,Agriculture,Agriculture_Company_1,-0.007378576266555411,289531344.1781545
2023-11-30,Agriculture,Agriculture_Company_2,0.02050897976755362,472242077.8930922
2023-11-30,Financials,Financials_Company_1,-0.07039563256396898,72657287.13620897
2023-11-30,Financials,Financials_Company_2,-0.0038418632883016144,256068047.49531254
2023-11-30,Real Estate,Real Estate_Company_1,-0.029298042781047865,163786153.21255004
2023-11-30,Manufacturing,Manufacturing_Company_1,0.025775683518889037,420598501.9753186
2023-11-30,Manufacturing,Manufacturing_Company_2,0.077511602770056,207868599.20075703
2023-12-31,Mining,Mining_Company_1,-0.004356038463931351,197680767.25892538
2023-12-31,Mining,Mining_Company_2,-0.22478014612904218,428408919.68130827
2023-12-31,Mining,Mining_Company_3,-0.0950277663997959,413782582.50216097
2023-12-31,Mining,Mining_Company_4,0.08504708030026277,256605810.47900644
2023-12-31,Mining,Mining_Company_5,0.004733870262758349,103389694.58371113
2023-12-31,Mining,Mining_Company_6,0.046228046505867905,289207468.7090291
2023-12-31,Mining,Mining_Company_7,-0.027619744843456116,233486647.25122952
2023-12-31,Energy,Energy_Company_1,-0.040975931592274265,487017908.3157286
