Date,Sector,Company,Monthly_Return,Asset_Value,Year,Month,Quarter,YearMonth
2022-01-31,Mining,Mining_Company_2,0.0554208848209815,239561623.9823324,2022,1,1,2022-01
2022-01-31,Mining,Mining_Company_3,0.0764299571345406,103251285.91552427,2022,1,1,2022-01
2022-01-31,Mining,Mining_Company_4,0.0109927191427746,222724828.3698698,2022,1,1,2022-01
2022-01-31,Mining,Mining_Company_5,0.1590657344278292,133014313.91013771,2022,1,1,2022-01
2022-01-31,Mining,Mining_Company_6,-0.1029765993097632,61788518.83942916,2022,1,1,2022-01
2022-01-31,Mining,Mining_Company_7,-0.1148083930309313,184426508.11494783,2022,1,1,2022-01
2022-01-31,Energy,Energy_Company_1,0.0160707787533541,428870105.0563139,2022,1,1,2022-01
2022-01-31,Energy,Energy_Company_2,-0.0138168285195734,256184099.03205168,2022,1,1,2022-01
2022-01-31,ICT,ICT_Company_1,-0.0130081046002182,86270681.19070609,2022,1,1,2022-01
2022-01-31,ICT,ICT_Company_2,0.1245027949039795,246582816.1768308,2022,1,1,2022-01
2022-01-31,ICT,ICT_Company_3,0.0799201100258147,121508675.4512091,2022,1,1,2022-01
2022-01-31,ICT,ICT_Company_4,0.011698651022236,388118788.7130706,2022,1,1,2022-01
2022-01-31,Transport,Transport_Company_1,0.0183832437126335,81031107.36038953,2022,1,1,2022-01
2022-01-31,Transport,Transport_Company_2,-0.0075862800338369,167767557.68115768,2022,1,1,2022-01
2022-01-31,Transport,Transport_Company_3,0.0006110756306752,162295789.93227774,2022,1,1,2022-01
2022-01-31,Agriculture,Agriculture_Company_1,-0.038315155815585,252382929.102743,2022,1,1,2022-01
2022-01-31,Agriculture,Agriculture_Company_2,-0.0033214130970764,78193941.55490954,2022,1,1,2022-01
2022-01-31,Financials,Financials_Company_1,-0.0001524974002667,206304496.8164792,2022,1,1,2022-01
2022-01-31,Financials,Financials_Company_2,0.0164751963398121,302075682.5578289,2022,1,1,2022-01
2022-01-31,Real Estate,Real Estate_Company_1,-0.04374450614528,378869434.2413284,2022,1,1,2022-01
2022-01-31,Manufacturing,Manufacturing_Company_1,0.0155606936036472,304398614.55722445,2022,1,1,2022-01
2022-01-31,Manufacturing,Manufacturing_Company_2,0.014040392472454,323837272.71341,2022,1,1,2022-01
2022-02-28,Mining,Mining_Company_1,-0.028920676826578,118061072.93072055,2022,2,1,2022-02
2022-02-28,Mining,Mining_Company_2,-0.0631667643636863,432777226.028512,2022,2,1,2022-02
2022-02-28,Mining,Mining_Company_3,0.2225486554245262,101645992.34114784,2022,2,1,2022-02
2022-02-28,Mining,Mining_Company_4,0.0685969186228883,80450762.8550007,2022,2,1,2022-02
2022-02-28,Mining,Mining_Company_5,0.1483237400419563,86776405.58605021,2022,2,1,2022-02
2022-02-28,Mining,Mining_Company_6,-0.222273091245069,124598543.0734741,2022,2,1,2022-02
2022-02-28,Mining,Mining_Company_7,0.1460923211502978,235294493.7130288,2022,2,1,2022-02
2022-02-28,Energy,Energy_Company_1,0.1378393082162191,78022897.64684851,2022,2,1,2022-02
2022-02-28,Energy,Energy_Company_2,0.037902850080959,256657944.91863117,2022,2,1,2022-02
2022-02-28,ICT,ICT_Company_1,-0.0511747928016,124117859.04453316,2022,2,1,2022-02
2022-02-28,ICT,ICT_Company_2,-0.0130590517393198,283723636.7767718,2022,2,1,2022-02
2022-02-28,ICT,ICT_Company_3,0.0029349856001293,445811834.72818816,2022,2,1,2022-02
2022-02-28,ICT,ICT_Company_4,0.0377697784001702,253057704.88144463,2022,2,1,2022-02
2022-02-28,Transport,Transport_Company_1,0.0186176561445955,292415809.0787214,2022,2,1,2022-02
2022-02-28,Transport,Transport_Company_2,-0.0147493907305619,345551047.12593234,2022,2,1,2022-02
2022-02-28,Transport,Transport_Company_3,0.0561478376177866,399025332.9163973,2022,2,1,2022-02
2022-02-28,Agriculture,Agriculture_Company_1,-0.0120635434107559,406784488.56522775,2022,2,1,2022-02
2022-02-28,Agriculture,Agriculture_Company_2,0.1330985346646164,409061371.8271524,2022,2,1,2022-02
2022-02-28,Financials,Financials_Company_1,0.0139479506408526,289862990.260763,2022,2,1,2022-02
2022-02-28,Financials,Financials_Company_2,-0.0218968830612634,406967607.6972145,2022,2,1,2022-02
2022-02-28,Real Estate,Real Estate_Company_1,0.0076915884526904,457764464.6445949,2022,2,1,2022-02
2022-02-28,Manufacturing,Manufacturing_Company_1,-0.0221682621219849,132901177.65711176,2022,2,1,2022-02
2022-02-28,Manufacturing,Manufacturing_Company_2,0.0543606244316995,118446927.4500228,2022,2,1,2022-02
2022-03-31,Mining,Mining_Company_1,-0.0257920535418233,87558838.2452225,2022,3,1,2022-03
2022-03-31,Mining,Mining_Company_2,0.0312402822415841,277343048.1094872,2022,3,1,2022-03
2022-03-31,Mining,Mining_Company_3,0.041054294467408,492849643.566424,2022,3,1,2022-03
2022-03-31,Mining,Mining_Company_4,0.1363450518204688,124679702.88310324,2022,3,1,2022-03
2022-03-31,Mining,Mining_Company_5,0.0773960494941662,123005032.6021157,2022,3,1,2022-03
2022-03-31,Mining,Mining_Company_6,-0.0086084202732033,287329829.9552043,2022,3,1,2022-03
2022-03-31,Mining,Mining_Company_7,0.0451049873492343,85732963.08936328,2022,3,1,2022-03
2022-03-31,Energy,Energy_Company_1,0.0249948446558041,436179673.9207238,2022,3,1,2022-03
2022-03-31,Energy,Energy_Company_2,0.0861074153787432,369609259.3804902,2022,3,1,2022-03
2022-03-31,ICT,ICT_Company_1,-0.1177499612952092,419736603.96971226,2022,3,1,2022-03
2022-03-31,ICT,ICT_Company_2,-0.0685389786456897,272395601.26263493,2022,3,1,2022-03
2022-03-31,ICT,ICT_Company_3,0.0655769416240543,128192716.91108468,2022,3,1,2022-03
2022-03-31,ICT,ICT_Company_4,0.0640346455354588,95286865.33559,2022,3,1,2022-03
2022-03-31,Transport,Transport_Company_1,-0.0276467434681977,206573635.21197495,2022,3,1,2022-03
2022-03-31,Transport,Transport_Company_2,0.0205592509195844,343016413.1967534,2022,3,1,2022-03
2022-03-31,Transport,Transport_Company_3,0.0392635154121964,428651398.88814193,2022,3,1,2022-03
2022-03-31,Agriculture,Agriculture_Company_1,0.0144522275592452,335363962.2330816,2022,3,1,2022-03
2022-03-31,Agriculture,Agriculture_Company_2,-0.048078274496254,196296806.94426453,2022,3,1,2022-03
2022-03-31,Financials,Financials_Company_1,0.0074988205714942,128696646.72918174,2022,3,1,2022-03
2022-03-31,Financials,Financials_Company_2,0.0236734133307782,426668506.359323,2022,3,1,2022-03
2022-03-31,Real Estate,Real Estate_Company_1,-0.0233668245603753,362367758.079424,2022,3,1,2022-03
2022-03-31,Manufacturing,Manufacturing_Company_1,-0.0251531503371944,145689969.36699325,2022,3,1,2022-03
2022-03-31,Manufacturing,Manufacturing_Company_2,0.026794574723561,442042017.0183734,2022,3,1,2022-03
2022-04-30,Mining,Mining_Company_1,0.0726420444886993,349243206.56419784,2022,4,2,2022-04
2022-04-30,Mining,Mining_Company_2,0.000785101658811,351829540.3576253,2022,4,2,2022-04
2022-04-30,Mining,Mining_Company_3,0.0015088931849603,251174994.71289143,2022,4,2,2022-04
2022-04-30,Mining,Mining_Company_4,0.0234538512089931,295991699.08450484,2022,4,2,2022-04
2022-04-30,Mining,Mining_Company_5,0.0104799110231547,99824266.99684206,2022,4,2,2022-04
2022-04-30,Mining,Mining_Company_6,-0.0072402405826944,382956854.3451186,2022,4,2,2022-04
2022-04-30,Mining,Mining_Company_7,0.035995237082289,436253754.5596044,2022,4,2,2022-04
2022-04-30,Energy,Energy_Company_1,0.0019438482131535,389282856.6185528,2022,4,2,2022-04
2022-04-30,Energy,Energy_Company_2,-0.0059723173463597,176684539.28671846,2022,4,2,2022-04
2022-04-30,ICT,ICT_Company_1,0.1365860887359672,93440511.58794837,2022,4,2,2022-04
2022-04-30,ICT,ICT_Company_2,-0.0440195107492396,319260867.93399143,2022,4,2,2022-04
2022-04-30,ICT,ICT_Company_3,-0.0763882418466008,384436939.4292215,2022,4,2,2022-04
2022-04-30,ICT,ICT_Company_4,0.0781690463463727,316949706.5483229,2022,4,2,2022-04
2022-04-30,Transport,Transport_Company_1,-0.0058612184303422,407560225.4150856,2022,4,2,2022-04
2022-04-30,Transport,Transport_Company_2,-0.0176089556753705,497946882.2860895,2022,4,2,2022-04
2022-04-30,Transport,Transport_Company_3,0.0667740108321418,78638409.17898905,2022,4,2,2022-04
2022-04-30,Agriculture,Agriculture_Company_1,0.109329234910157,101719848.67680506,2022,4,2,2022-04
2022-04-30,Agriculture,Agriculture_Company_2,0.0683402454755589,445540505.1270203,2022,4,2,2022-04
2022-04-30,Financials,Financials_Company_1,0.1446975586243115,243692334.6444456,2022,4,2,2022-04
2022-04-30,Financials,Financials_Company_2,-0.0901348253255452,398245845.0785704,2022,4,2,2022-04
2022-04-30,Real Estate,Real Estate_Company_1,0.0315171597130067,249521006.4706345,2022,4,2,2022-04
2022-04-30,Manufacturing,Manufacturing_Company_1,0.1110330221315571,316263723.0378465,2022,4,2,2022-04
2022-04-30,Manufacturing,Manufacturing_Company_2,0.0293173719811693,280563699.8956058,2022,4,2,2022-04
2022-05-31,Mining,Mining_Company_1,-0.0557773308624788,269450180.87956893,2022,5,2,2022-05
2022-05-31,Mining,Mining_Company_2,0.0288292985695972,320292979.9467602,2022,5,2,2022-05
2022-05-31,Mining,Mining_Company_3,0.1332018207378054,335346814.11934906,2022,5,2,2022-05
2022-05-31,Mining,Mining_Company_4,-0.0054153962798477,212833891.9423124,2022,5,2,2022-05
2022-05-31,Mining,Mining_Company_5,-0.0049082824113334,113010843.89899296,2022,5,2,2022-05
2022-05-31,Mining,Mining_Company_6,-0.1436384529092667,138243970.7322768,2022,5,2,2022-05
2022-05-31,Mining,Mining_Company_7,0.0347579069238015,143146660.29729205,2022,5,2,2022-05
2022-05-31,Energy,Energy_Company_1,0.0029645047941933,53448814.6921514,2022,5,2,2022-05
2022-05-31,Energy,Energy_Company_2,-0.042943285198373,411163555.81091577,2022,5,2,2022-05
2022-05-31,ICT,ICT_Company_1,0.1955362852689504,182069970.44365475,2022,5,2,2022-05
2022-05-31,ICT,ICT_Company_2,0.0519331652128778,89191745.05809717,2022,5,2,2022-05
2022-05-31,ICT,ICT_Company_3,0.0118378852996538,205350414.26076144,2022,5,2,2022-05
2022-05-31,ICT,ICT_Company_4,0.0353736142427102,272095961.1530534,2022,5,2,2022-05
2022-05-31,Transport,Transport_Company_1,-0.0369077485014917,227559234.0189409,2022,5,2,2022-05
2022-05-31,Transport,Transport_Company_2,-0.1133769117065652,458424951.1504497,2022,5,2,2022-05
2022-05-31,Transport,Transport_Company_3,0.1000103470935164,189217723.03825197,2022,5,2,2022-05
2022-05-31,Agriculture,Agriculture_Company_1,0.0105372501975663,165923249.15017486,2022,5,2,2022-05
2022-05-31,Agriculture,Agriculture_Company_2,-0.0384608124599509,358965461.0716731,2022,5,2,2022-05
2022-05-31,Financials,Financials_Company_1,-0.039033018657574,255306429.02999392,2022,5,2,2022-05
2022-05-31,Financials,Financials_Company_2,-0.0244371910188576,238526505.58436397,2022,5,2,2022-05
2022-05-31,Real Estate,Real Estate_Company_1,0.0058704213103257,86081006.33685654,2022,5,2,2022-05
2022-05-31,Manufacturing,Manufacturing_Company_1,0.0076737320896931,350857691.0253113,2022,5,2,2022-05
2022-05-31,Manufacturing,Manufacturing_Company_2,0.0622458930970222,317147356.0438423,2022,5,2,2022-05
2022-06-30,Mining,Mining_Company_1,0.0689061565797504,443164367.0598553,2022,6,2,2022-06
2022-06-30,Mining,Mining_Company_2,0.0238405222060339,456103988.2786288,2022,6,2,2022-06
2022-06-30,Mining,Mining_Company_3,-0.0425831501945082,113961705.70705596,2022,6,2,2022-06
2022-06-30,Mining,Mining_Company_4,-0.0056841402590391,182768318.44437036,2022,6,2,2022-06
2022-06-30,Mining,Mining_Company_5,0.0285133428167418,69682582.53902632,2022,6,2,2022-06
2022-06-30,Mining,Mining_Company_6,-0.060968937066688,204425308.9276962,2022,6,2,2022-06
2022-06-30,Mining,Mining_Company_7,0.1200138355722415,430521963.3454581,2022,6,2,2022-06
2022-06-30,Energy,Energy_Company_1,0.0962397426441282,352834980.07749456,2022,6,2,2022-06
2022-06-30,Energy,Energy_Company_2,-0.0754063307680301,405043321.964357,2022,6,2,2022-06
2022-06-30,ICT,ICT_Company_1,0.0244692195247869,420090068.1507253,2022,6,2,2022-06
2022-06-30,ICT,ICT_Company_2,-0.0679094347166958,311989435.96735126,2022,6,2,2022-06
2022-06-30,ICT,ICT_Company_3,-0.0669956167924161,367513638.18972105,2022,6,2,2022-06
2022-06-30,ICT,ICT_Company_4,0.0868853485049664,125087090.76443876,2022,6,2,2022-06
2022-06-30,Transport,Transport_Company_1,-0.0282817176919728,450543665.8327138,2022,6,2,2022-06
2022-06-30,Transport,Transport_Company_2,-0.0366396795339724,61451491.95758789,2022,6,2,2022-06
2022-06-30,Transport,Transport_Company_3,0.1037280330700787,203271874.9615813,2022,6,2,2022-06
2022-06-30,Agriculture,Agriculture_Company_1,-0.0523708224028226,190047872.7785271,2022,6,2,2022-06
2022-06-30,Agriculture,Agriculture_Company_2,0.1582163709256015,214067177.688893,2022,6,2,2022-06
2022-06-30,Financials,Financials_Company_1,0.0239844561302196,113248835.41026236,2022,6,2,2022-06
2022-06-30,Financials,Financials_Company_2,-0.0026443087399763,277454803.0597025,2022,6,2,2022-06
2022-06-30,Real Estate,Real Estate_Company_1,0.0179678909474761,67548205.65871021,2022,6,2,2022-06
2022-06-30,Manufacturing,Manufacturing_Company_1,-0.0153950594494698,122011221.40843733,2022,6,2,2022-06
2022-06-30,Manufacturing,Manufacturing_Company_2,-0.0488794021528584,455037432.35741633,2022,6,2,2022-06
2022-07-31,Mining,Mining_Company_1,-0.0001522584437072,321324294.4157577,2022,7,3,2022-07
2022-07-31,Mining,Mining_Company_2,-0.1280561358019863,203174196.9145276,2022,7,3,2022-07
2022-07-31,Mining,Mining_Company_3,-0.003562470847903,299170168.41110504,2022,7,3,2022-07
2022-07-31,Mining,Mining_Company_4,0.0595311384459464,425142482.8719135,2022,7,3,2022-07
2022-07-31,Mining,Mining_Company_5,-0.0651852627278791,166700703.7926925,2022,7,3,2022-07
2022-07-31,Mining,Mining_Company_6,-0.0776579254471242,484887823.63988334,2022,7,3,2022-07
2022-07-31,Mining,Mining_Company_7,0.0243897772548767,311210420.4471632,2022,7,3,2022-07
2022-07-31,Energy,Energy_Company_1,-0.0607505021015396,331805444.6394787,2022,7,3,2022-07
2022-07-31,Energy,Energy_Company_2,-0.060451545237445,497231775.00486416,2022,7,3,2022-07
2022-07-31,ICT,ICT_Company_1,0.0754609329940989,306219812.53202724,2022,7,3,2022-07
2022-07-31,ICT,ICT_Company_2,0.0194536454375588,227811984.46894336,2022,7,3,2022-07
2022-07-31,ICT,ICT_Company_3,-0.0241570449977252,294361062.7809484,2022,7,3,2022-07
2022-07-31,ICT,ICT_Company_4,0.0472772988777529,290023982.9444131,2022,7,3,2022-07
2022-07-31,Transport,Transport_Company_1,0.0123202729627192,407394798.1472325,2022,7,3,2022-07
2022-07-31,Transport,Transport_Company_2,-0.0017740786337843,474818942.22142905,2022,7,3,2022-07
2022-07-31,Transport,Transport_Company_3,-0.058422003215659,491444320.1732083,2022,7,3,2022-07
2022-07-31,Agriculture,Agriculture_Company_1,0.0267002331279909,314929184.959094,2022,7,3,2022-07
2022-07-31,Agriculture,Agriculture_Company_2,-0.0887458666758569,141450390.98873928,2022,7,3,2022-07
2022-07-31,Financials,Financials_Company_1,0.0590693503652619,280073957.990338,2022,7,3,2022-07
2022-07-31,Financials,Financials_Company_2,0.0493611661022529,439509715.5310485,2022,7,3,2022-07
2022-07-31,Real Estate,Real Estate_Company_1,0.0146273366402433,422383514.9478364,2022,7,3,2022-07
2022-07-31,Manufacturing,Manufacturing_Company_1,0.0967898571368241,480221214.6253699,2022,7,3,2022-07
2022-07-31,Manufacturing,Manufacturing_Company_2,-0.0055771804881424,434282885.12994,2022,7,3,2022-07
2022-08-31,Mining,Mining_Company_1,0.0185608531893647,451890592.3379367,2022,8,3,2022-08
2022-08-31,Mining,Mining_Company_2,-0.190333136772575,331966629.9919446,2022,8,3,2022-08
2022-08-31,Mining,Mining_Company_3,0.0317186884555377,375218130.9642028,2022,8,3,2022-08
2022-08-31,Mining,Mining_Company_4,0.0239189150867282,184728014.76725656,2022,8,3,2022-08
2022-08-31,Mining,Mining_Company_5,-0.0054540338299144,175441942.58654886,2022,8,3,2022-08
2022-08-31,Mining,Mining_Company_6,0.0660912515838272,182578728.3557869,2022,8,3,2022-08
2022-08-31,Mining,Mining_Company_7,0.0719490384978666,114282629.28537735,2022,8,3,2022-08
2022-08-31,Energy,Energy_Company_1,0.0662238874027471,346343232.0515247,2022,8,3,2022-08
2022-08-31,Energy,Energy_Company_2,0.0443176268623668,326121851.4068563,2022,8,3,2022-08
2022-08-31,ICT,ICT_Company_1,-0.0440369875855425,84942200.60222228,2022,8,3,2022-08
2022-08-31,ICT,ICT_Company_2,-0.1239867164623861,79704429.86310871,2022,8,3,2022-08
2022-08-31,ICT,ICT_Company_3,-0.0229065823440856,413705844.50415,2022,8,3,2022-08
2022-08-31,ICT,ICT_Company_4,0.0517555795185052,184804555.07924324,2022,8,3,2022-08
2022-08-31,Transport,Transport_Company_1,-0.0374330611916657,407531995.0208369,2022,8,3,2022-08
2022-08-31,Transport,Transport_Company_2,0.0057032761324147,82805825.91555658,2022,8,3,2022-08
2022-08-31,Transport,Transport_Company_3,-0.0667835393474316,154572945.37522155,2022,8,3,2022-08
2022-08-31,Agriculture,Agriculture_Company_1,-0.0251229185038398,468152624.1343343,2022,8,3,2022-08
2022-08-31,Agriculture,Agriculture_Company_2,0.0092560498964633,194673065.5615469,2022,8,3,2022-08
2022-08-31,Financials,Financials_Company_1,-0.0294365440970676,338214218.9791298,2022,8,3,2022-08
2022-08-31,Financials,Financials_Company_2,0.021510144589099,211016337.851097,2022,8,3,2022-08
2022-08-31,Real Estate,Real Estate_Company_1,0.0003459009014332,449896586.1194294,2022,8,3,2022-08
2022-08-31,Manufacturing,Manufacturing_Company_1,-0.0436397459551259,313639154.80408365,2022,8,3,2022-08
2022-08-31,Manufacturing,Manufacturing_Company_2,0.0040597862520895,357177749.5505311,2022,8,3,2022-08
2022-09-30,Mining,Mining_Company_1,-0.0441171931257428,420140657.4728885,2022,9,3,2022-09
2022-09-30,Mining,Mining_Company_2,0.1135818514765547,284076451.539838,2022,9,3,2022-09
2022-09-30,Mining,Mining_Company_3,-0.0188829664451687,172134221.20102146,2022,9,3,2022-09
2022-09-30,Mining,Mining_Company_4,-0.0286936017101276,110222763.3498619,2022,9,3,2022-09
2022-09-30,Mining,Mining_Company_5,0.0105134978389357,386890355.35679,2022,9,3,2022-09
2022-09-30,Mining,Mining_Company_6,-0.0014139182650503,174276301.01940474,2022,9,3,2022-09
2022-09-30,Mining,Mining_Company_7,0.0146420285574546,427702321.56020105,2022,9,3,2022-09
2022-09-30,Energy,Energy_Company_1,0.0544835081198423,95851574.62970608,2022,9,3,2022-09
2022-09-30,Energy,Energy_Company_2,-0.0675506263873899,429220355.9722497,2022,9,3,2022-09
2022-09-30,ICT,ICT_Company_1,-0.0091034745079709,451342465.1648306,2022,9,3,2022-09
2022-09-30,ICT,ICT_Company_2,0.0207936789520997,219793124.2834368,2022,9,3,2022-09
2022-09-30,ICT,ICT_Company_3,0.1370433806307325,224441962.4550412,2022,9,3,2022-09
2022-09-30,ICT,ICT_Company_4,0.0997775410212924,51963471.34263909,2022,9,3,2022-09
2022-09-30,Transport,Transport_Company_1,-0.0269767218779026,349873436.1101929,2022,9,3,2022-09
2022-09-30,Transport,Transport_Company_2,0.0170259767299653,184123493.88774943,2022,9,3,2022-09
2022-09-30,Transport,Transport_Company_3,-0.0057265055837542,339867149.66416216,2022,9,3,2022-09
2022-09-30,Agriculture,Agriculture_Company_1,-0.0308439572350405,480559916.9679288,2022,9,3,2022-09
2022-09-30,Agriculture,Agriculture_Company_2,-0.0469517977424743,255964822.32168227,2022,9,3,2022-09
2022-09-30,Financials,Financials_Company_1,-0.0598930288062045,216415965.19422948,2022,9,3,2022-09
2022-09-30,Financials,Financials_Company_2,0.0174180211298758,432656600.5039529,2022,9,3,2022-09
2022-09-30,Real Estate,Real Estate_Company_1,-0.0211728602125658,262526811.8733418,2022,9,3,2022-09
2022-09-30,Manufacturing,Manufacturing_Company_1,0.0212327706673008,355015940.1395199,2022,9,3,2022-09
2022-09-30,Manufacturing,Manufacturing_Company_2,0.0204513286980207,111470406.64302768,2022,9,3,2022-09
2022-10-31,Mining,Mining_Company_1,0.093953048669019,192032304.69350752,2022,10,4,2022-10
2022-10-31,Mining,Mining_Company_2,0.1047614711117594,370943097.477178,2022,10,4,2022-10
2022-10-31,Mining,Mining_Company_3,0.0031487947781292,179334318.40951088,2022,10,4,2022-10
2022-10-31,Mining,Mining_Company_4,-0.0126308460601589,100180495.54457437,2022,10,4,2022-10
2022-10-31,Mining,Mining_Company_5,-0.0162875487359351,425966101.5839875,2022,10,4,2022-10
2022-10-31,Mining,Mining_Company_6,-0.0663329831941454,271789063.001351,2022,10,4,2022-10
2022-10-31,Mining,Mining_Company_7,-0.1483391035086211,317809253.7075567,2022,10,4,2022-10
2022-10-31,Energy,Energy_Company_1,-0.0088965500291089,483574658.3994147,2022,10,4,2022-10
2022-10-31,Energy,Energy_Company_2,0.0595138869237148,190338736.06259745,2022,10,4,2022-10
2022-10-31,ICT,ICT_Company_1,0.0724185457360433,284583221.4443625,2022,10,4,2022-10
2022-10-31,ICT,ICT_Company_2,0.0199546447203364,169512274.83137274,2022,10,4,2022-10
2022-10-31,ICT,ICT_Company_3,0.1129131180642888,206643016.92572963,2022,10,4,2022-10
2022-10-31,ICT,ICT_Company_4,-0.0535549499899514,488387499.7173607,2022,10,4,2022-10
2022-10-31,Transport,Transport_Company_1,0.021143013290801,401169255.6069412,2022,10,4,2022-10
2022-10-31,Transport,Transport_Company_2,-0.0891209096386373,186312077.97493663,2022,10,4,2022-10
2022-10-31,Transport,Transport_Company_3,-0.0824476904234125,386349982.9685123,2022,10,4,2022-10
2022-10-31,Agriculture,Agriculture_Company_1,-0.0088952290705614,481005410.4446917,2022,10,4,2022-10
2022-10-31,Agriculture,Agriculture_Company_2,0.0273983953019087,483245757.61394274,2022,10,4,2022-10
2022-10-31,Financials,Financials_Company_1,-0.0266375357073298,151421570.60304463,2022,10,4,2022-10
2022-10-31,Financials,Financials_Company_2,-0.0146785593375043,330086138.7046985,2022,10,4,2022-10
2022-10-31,Real Estate,Real Estate_Company_1,0.0626462919542185,116133219.31469436,2022,10,4,2022-10
2022-10-31,Manufacturing,Manufacturing_Company_1,0.0791663102957242,224674567.757148,2022,10,4,2022-10
2022-10-31,Manufacturing,Manufacturing_Company_2,0.029808477962412,205336493.82239476,2022,10,4,2022-10
2022-11-30,Mining,Mining_Company_1,0.0389761194460388,261494720.6710715,2022,11,4,2022-11
2022-11-30,Mining,Mining_Company_2,0.0613406293770593,77991451.77411625,2022,11,4,2022-11
2022-11-30,Mining,Mining_Company_3,0.1440966098989775,110423682.906024,2022,11,4,2022-11
2022-11-30,Mining,Mining_Company_4,0.0529451338136252,158851982.35080016,2022,11,4,2022-11
2022-11-30,Mining,Mining_Company_5,0.050962860895488,84307648.08810401,2022,11,4,2022-11
2022-11-30,Mining,Mining_Company_6,-0.0177435159960968,256849191.68119755,2022,11,4,2022-11
2022-11-30,Mining,Mining_Company_7,0.0764288068018946,69754974.1893523,2022,11,4,2022-11
2022-11-30,Energy,Energy_Company_1,-0.0684860871842432,144133459.43356752,2022,11,4,2022-11
2022-11-30,Energy,Energy_Company_2,0.0320619171341493,482282138.9809399,2022,11,4,2022-11
2022-11-30,ICT,ICT_Company_1,0.0345341447355661,166793802.42924064,2022,11,4,2022-11
2022-11-30,ICT,ICT_Company_2,-0.0335869841696984,82886702.91215675,2022,11,4,2022-11
2022-11-30,ICT,ICT_Company_3,0.0183828110833455,135548442.40267745,2022,11,4,2022-11
2022-11-30,ICT,ICT_Company_4,0.0222337913128511,390789593.2104975,2022,11,4,2022-11
2022-11-30,Transport,Transport_Company_1,-0.0613028027980118,373249028.9174018,2022,11,4,2022-11
2022-11-30,Transport,Transport_Company_2,-0.0478052752896685,349970215.57097864,2022,11,4,2022-11
2022-11-30,Transport,Transport_Company_3,-0.052873484853223,397232109.9403734,2022,11,4,2022-11
2022-11-30,Agriculture,Agriculture_Company_1,0.00201489770513,54067311.08568148,2022,11,4,2022-11
2022-11-30,Agriculture,Agriculture_Company_2,0.0039328924423365,152904550.82162395,2022,11,4,2022-11
2022-11-30,Financials,Financials_Company_1,0.0104132122326476,194751495.34679687,2022,11,4,2022-11
2022-11-30,Financials,Financials_Company_2,0.0498744641903806,92929674.79094476,2022,11,4,2022-11
2022-11-30,Real Estate,Real Estate_Company_1,-0.0051919623588645,266400565.971354,2022,11,4,2022-11
2022-11-30,Manufacturing,Manufacturing_Company_1,0.009336471642145,179998222.50912455,2022,11,4,2022-11
2022-11-30,Manufacturing,Manufacturing_Company_2,0.0116106727035071,496964756.9403338,2022,11,4,2022-11
2022-12-31,Mining,Mining_Company_1,-0.1325876471694229,389419238.0061602,2022,12,4,2022-12
2022-12-31,Mining,Mining_Company_2,0.0453802384777351,404397088.6364507,2022,12,4,2022-12
2022-12-31,Mining,Mining_Company_3,-0.0958693802573429,211360307.68619293,2022,12,4,2022-12
2022-12-31,Mining,Mining_Company_4,0.0385149190215315,136216825.58067158,2022,12,4,2022-12
2022-12-31,Mining,Mining_Company_5,-0.0181744801362141,67518483.49655035,2022,12,4,2022-12
2022-12-31,Mining,Mining_Company_6,0.0513900419756843,477706626.7588831,2022,12,4,2022-12
2022-12-31,Mining,Mining_Company_7,0.1223336194342077,311039975.6012546,2022,12,4,2022-12
2022-12-31,Energy,Energy_Company_1,0.0450359110280954,177123229.6877835,2022,12,4,2022-12
2022-12-31,Energy,Energy_Company_2,0.0054757830152434,475905430.91768247,2022,12,4,2022-12
2022-12-31,ICT,ICT_Company_1,0.0672502356084652,401164476.3530967,2022,12,4,2022-12
2022-12-31,ICT,ICT_Company_2,-0.2151832364726814,142106049.07577777,2022,12,4,2022-12
2022-12-31,ICT,ICT_Company_3,0.0105458572968777,199204114.5802372,2022,12,4,2022-12
2022-12-31,ICT,ICT_Company_4,0.0333655499580736,82021228.32804477,2022,12,4,2022-12
2022-12-31,Transport,Transport_Company_1,-0.0367466281828466,414895361.4535633,2022,12,4,2022-12
2022-12-31,Transport,Transport_Company_2,0.0451936438383676,362128125.8632079,2022,12,4,2022-12
2022-12-31,Transport,Transport_Company_3,0.0805688301095918,118217783.66004471,2022,12,4,2022-12
2022-12-31,Agriculture,Agriculture_Company_1,0.0955976468808131,177112591.86650166,2022,12,4,2022-12
2022-12-31,Agriculture,Agriculture_Company_2,-0.0083396625032611,107540060.5500879,2022,12,4,2022-12
2022-12-31,Financials,Financials_Company_1,-0.0968612379731718,74585489.00043753,2022,12,4,2022-12
2022-12-31,Financials,Financials_Company_2,-0.0643970332136338,153687497.95280746,2022,12,4,2022-12
2022-12-31,Real Estate,Real Estate_Company_1,0.058605678251266,431791420.59073615,2022,12,4,2022-12
2022-12-31,Manufacturing,Manufacturing_Company_1,-0.065012720678985,196382810.310364,2022,12,4,2022-12
2022-12-31,Manufacturing,Manufacturing_Company_2,0.055731031427519,131726285.49047118,2022,12,4,2022-12
2023-01-31,Mining,Mining_Company_1,0.0075145547394708,413012083.8626327,2023,1,1,2023-01
2023-01-31,Mining,Mining_Company_2,-0.0849430713521768,347456414.41129416,2023,1,1,2023-01
